성별,나이,촬영일,촬영지역,이미지 파일명,일 평균 기온,일 평균 기상,일 평균 습도,일 평균 풍속
남성,20대,2022-07-22,기타 서울,list.street_list_62da49d802b32.jpg,25.1,안개,81.5,1.9
남성,20대,2022-07-21,홍대/신촌,list.street_list_62d8e22e102ca.jpg,23.2,비,87.6,2.9
남성,20대,2022-07-21,인천/경기,list.street_list_62d8dd5561f24.jpg,23.2,비,83.8,3.7
남성,20대,2022-07-21,인천/경기,list.street_list_62d8de8a1ed35.jpg,23.2,비,83.8,3.7
남성,20대,2022-07-21,홍대/신촌,list.street_list_62d8e0e235d2a.jpg,23.2,비,87.6,2.9
남성,20대,2022-07-21,홍대/신촌,list.street_list_62d8e119b6fb1.jpg,23.2,비,87.6,2.9
남성,30대,2022-07-21,홍대/신촌,list.street_list_62d8ed2bbf07e.jpg,23.2,비,87.6,2.9
남성,20대,2022-07-20,홍대/신촌,list.street_list_62d79581f3751.jpg,27.1,비,76.1,2.2
남성,20대,2022-07-20,홍대/신촌,list.street_list_62d795a2d4056.jpg,27.1,비,76.1,2.2
남성,20대,2022-07-20,홍대/신촌,list.street_list_62d796b0cd03a.jpg,27.1,비,76.1,2.2
남성,20대,2022-07-20,홍대/신촌,list.street_list_62d79fd8f3d52.jpg,27.1,비,76.1,2.2
남성,30대,2022-07-20,홍대/신촌,list.street_list_62d7a20ec98c4.jpg,27.1,비,76.1,2.2
남성,20대,2022-07-19,홍대/신촌,list.street_list_62d64e33ae7f4.jpg,27.4,구름 많음,74.1,2.3
남성,20대,2022-07-19,홍대/신촌,list.street_list_62d64ef68e3e9.jpg,27.4,구름 많음,74.1,2.3
남성,20대,2022-07-19,신사/압구정,list.street_list_62d64f52eb4e6.jpg,27.4,구름 많음,74.1,2.3
남성,20대,2022-07-19,홍대/신촌,list.street_list_62d64770d9a3c.jpg,27.4,구름 많음,74.1,2.3
남성,30대,2022-07-19,홍대/신촌,list.street_list_62d648d09446e.jpg,27.4,구름 많음,74.1,2.3
남성,20대,2022-07-18,홍대/신촌,list.street_list_62d50a82e3664.jpg,26.8,구름 많음,76.0,2.2
남성,20대,2022-07-18,홍대/신촌,list.street_list_62d50aedebaaf.jpg,26.8,구름 많음,76.0,2.2
남성,10대,2022-07-18,홍대/신촌,list.street_list_62d50b4c8bcb6.jpg,26.8,구름 많음,76.0,2.2
남성,20대,2022-07-18,부산/경남,list.street_list_62d50b72a2463.jpg,22.8,비,95.8,2.7
남성,20대,2022-07-18,홍대/신촌,list.street_list_62d50b8a35b9f.jpg,26.8,구름 많음,76.0,2.2
남성,20대,2022-07-18,부산/경남,list.street_list_62d50bafbda9a.jpg,22.8,비,95.8,2.7
남성,20대,2022-07-18,홍대/신촌,list.street_list_62d50bc043baa.jpg,26.8,구름 많음,76.0,2.2
남성,30대,2022-07-18,인천/경기,list.street_list_62d5fd8fce4f3.jpg,25.9,안개,78.8,1.9
남성,20대,2022-07-15,홍대/신촌,list.street_list_62d1000c76522.jpg,26.0,구름 많음,76.5,2.3
남성,20대,2022-07-15,홍대/신촌,list.street_list_62d1068eba4a2.jpg,26.0,구름 많음,76.5,2.3
남성,20대,2022-07-15,홍대/신촌,list.street_list_62d10703cd71a.jpg,26.0,구름 많음,76.5,2.3
남성,20대,2022-07-15,홍대/신촌,list.street_list_62d1082a002ad.jpg,26.0,구름 많음,76.5,2.3
남성,20대,2022-07-15,홍대/신촌,list.street_list_62d1090ab2a8d.jpg,26.0,구름 많음,76.5,2.3
남성,20대,2022-07-15,홍대/신촌,list.street_list_62d1099975f77.jpg,26.0,구름 많음,76.5,2.3
남성,20대,2022-07-15,홍대/신촌,list.street_list_62d109f53248c.jpg,26.0,구름 많음,76.5,2.3
남성,20대,2022-07-15,홍대/신촌,list.street_list_62d5fec43cdd4.jpg,26.0,구름 많음,76.5,2.3
남성,30대,2022-07-14,홍대/신촌,list.street_list_62d5ff19cd32e.jpg,25.7,비,84.6,2.3
남성,30대,2022-07-14,인천/경기,list.street_list_62d5ffda395c4.jpg,24.0,비,87.9,2.8
남성,20대,2022-07-14,홍대/신촌,list.street_list_62d60077399b9.jpg,25.7,비,84.6,2.3
남성,20대,2022-07-14,홍대/신촌,list.street_list_62ce4ff38d691.jpg,25.7,비,84.6,2.3
남성,10대,2022-07-14,홍대/신촌,list.street_list_62ce500663cdd.jpg,25.7,비,84.6,2.3
남성,20대,2022-07-14,홍대/신촌,list.street_list_62d604a0b4348.jpg,25.7,비,84.6,2.3
남성,20대,2022-07-12,홍대/신촌,list.street_list_62cc885fc47b8.jpg,26.8,구름 많음,73.1,2.2
남성,20대,2022-07-12,홍대/신촌,list.street_list_62cc93b2935b4.jpg,26.8,구름 많음,73.1,2.2
남성,20대,2022-07-12,홍대/신촌,list.street_list_62cc9f06e08b5.jpg,26.8,구름 많음,73.1,2.2
남성,20대,2022-07-12,신사/압구정,list.street_list_62cca31e1fec1.jpg,26.8,구름 많음,73.1,2.2
남성,20대,2022-07-12,명동,list.street_list_62cca52b68dab.jpg,26.8,구름 많음,73.1,2.2
남성,20대,2022-07-12,홍대/신촌,list.street_list_62cca86c95355.jpg,26.8,구름 많음,73.1,2.2
남성,20대,2022-07-11,홍대/신촌,list.street_list_62cbb5b61cfcd.jpg,27.0,비,75.0,1.8
남성,20대,2022-07-11,홍대/신촌,list.street_list_62cbaa243c4bc.jpg,27.0,비,75.0,1.8
남성,20대,2022-07-08,홍대/신촌,list.street_list_62c7bdf7ccac2.jpg,25.8,비,84.4,2.9
남성,20대,2022-07-08,홍대/신촌,list.street_list_62c7bea0cb6b9.jpg,25.8,비,84.4,2.9
남성,20대,2022-07-08,홍대/신촌,list.street_list_62c7c06199247.jpg,25.8,비,84.4,2.9
남성,20대,2022-07-08,홍대/신촌,list.street_list_62c7c0d1e91a1.jpg,25.8,비,84.4,2.9
남성,20대,2022-07-08,홍대/신촌,list.street_list_62c7c12449259.jpg,25.8,비,84.4,2.9
남성,20대,2022-07-07,부산/경남,list.street_list_62c67287d989e.jpg,27.5,안개,91.5,4.4
남성,20대,2022-07-07,신사/압구정,list.street_list_62c6729d918c4.jpg,28.2,비,82.3,2.8
남성,20대,2022-07-07,신사/압구정,list.street_list_62c672af32446.jpg,28.2,비,82.3,2.8
남성,40대,2022-07-07,신사/압구정,list.street_list_62c672dc2b0f3.jpg,28.2,비,82.3,2.8
남성,20대,2022-07-07,신사/압구정,list.street_list_62d6058c576a2.jpg,28.2,비,82.3,2.8
남성,20대,2022-07-06,홍대/신촌,list.street_list_62c5204de0f93.jpg,29.5,비,76.0,2.1
남성,20대,2022-07-06,부산/경남,list.street_list_62c51b4d617d6.jpg,27.0,안개,89.8,2.1
남성,20대,2022-07-06,부산/경남,list.street_list_62c51b6101974.jpg,27.0,안개,89.8,2.1
남성,20대,2022-07-06,부산/경남,list.street_list_62c51b7691e8c.jpg,27.0,안개,89.8,2.1
남성,20대,2022-07-06,부산/경남,list.street_list_62c51b8d428b6.jpg,27.0,안개,89.8,2.1
남성,30대,2022-07-06,홍대/신촌,list.street_list_62c51cdbdd03f.jpg,29.5,비,76.0,2.1
남성,20대,2022-07-06,홍대/신촌,list.street_list_62c51db4c8bcf.jpg,29.5,비,76.0,2.1
남성,20대,2022-07-06,홍대/신촌,list.street_list_62c51e364553e.jpg,29.5,비,76.0,2.1
남성,30대,2022-07-05,기타 서울,list.street_list_62c3c304e6ccf.jpg,29.2,비,73.8,1.7
남성,30대,2022-07-05,홍대/신촌,list.street_list_62c3c5f078c88.jpg,29.2,비,73.8,1.7
남성,20대,2022-07-05,부산/경남,list.street_list_62c3d9e6e1e2f.jpg,26.4,비,85.9,1.8
남성,20대,2022-07-05,부산/경남,list.street_list_62c3db9ddb3d6.jpg,26.4,비,85.9,1.8
남성,20대,2022-07-05,부산/경남,list.street_list_62c3e2ff3d9b0.jpg,26.4,비,85.9,1.8
남성,20대,2022-07-04,홍대/신촌,list.street_list_62c2a7f50cc0b.jpg,29.3,구름 많음,71.8,1.8
남성,20대,2022-07-04,홍대/신촌,list.street_list_62c257f099728.jpg,29.3,구름 많음,71.8,1.8
남성,20대,2022-07-04,홍대/신촌,list.street_list_62c277e0176ac.jpg,29.3,구름 많음,71.8,1.8
남성,20대,2022-07-04,홍대/신촌,list.street_list_62c27842358a7.jpg,29.3,구름 많음,71.8,1.8
남성,20대,2022-07-04,홍대/신촌,list.street_list_62c27b78e975b.jpg,29.3,구름 많음,71.8,1.8
남성,20대,2022-07-04,홍대/신촌,list.street_list_62c25a5f4a418.jpg,29.3,구름 많음,71.8,1.8
남성,20대,2022-07-01,부산/경남,list.street_list_62c2a7a89d422.jpg,25.9,안개,85.0,2.9
남성,20대,2022-07-01,부산/경남,list.street_list_62c2a24eb6e43.jpg,25.9,안개,85.0,2.9
남성,20대,2022-07-01,홍대/신촌,list.street_list_62be4c1ceca5a.jpg,26.6,안개,83.3,2.1
남성,20대,2022-07-01,홍대/신촌,list.street_list_62be4dec63112.jpg,26.6,안개,83.3,2.1
남성,20대,2022-07-01,홍대/신촌,list.street_list_62be5c82ebc9a.jpg,26.6,안개,83.3,2.1
남성,20대,2022-07-01,신사/압구정,list.street_list_62c2a6ec6b6c2.jpg,26.6,안개,83.3,2.1
남성,20대,2022-07-01,신사/압구정,list.street_list_62c2a7bb37d47.jpg,26.6,안개,83.3,2.1
남성,20대,2022-07-01,신사/압구정,list.street_list_62c2a7cfcc71b.jpg,26.6,안개,83.3,2.1
남성,20대,2022-06-30,홍대/신촌,list.street_list_62bd54c2505e5.jpg,22.3,비,99.3,2.3
남성,20대,2022-06-30,홍대/신촌,list.street_list_62c2a421f20d0.jpg,22.3,비,99.3,2.3
남성,20대,2022-06-30,부산/경남,list.street_list_62bd5140ab1dd.jpg,25.5,비,91.6,6.0
남성,20대,2022-06-30,부산/경남,list.street_list_62bd515218443.jpg,25.5,비,91.6,6.0
남성,20대,2022-06-30,부산/경남,list.street_list_62bd5165a24c9.jpg,25.5,비,91.6,6.0
남성,20대,2022-06-30,홍대/신촌,list.street_list_62bd517982462.jpg,22.3,비,99.3,2.3
남성,20대,2022-06-30,홍대/신촌,list.street_list_62bd519952df5.jpg,22.3,비,99.3,2.3
남성,10대,2022-06-30,홍대/신촌,list.street_list_62bd53fd1ba95.jpg,22.3,비,99.3,2.3
남성,30대,2022-06-30,홍대/신촌,list.street_list_62c2a2b90b6d1.jpg,22.3,비,99.3,2.3
남성,20대,2022-06-30,홍대/신촌,list.street_list_62bd5c762204e.jpg,22.3,비,99.3,2.3
남성,20대,2022-06-29,홍대/신촌,list.street_list_62bbf30d7fcf0.jpg,25.1,비,95.5,4.1
남성,20대,2022-06-29,홍대/신촌,list.street_list_62bbf3d30a158.jpg,25.1,비,95.5,4.1
남성,20대,2022-06-29,부산/경남,list.62bbe00e0e833_img_full_30.jpg,24.1,비,98.9,10.5
남성,20대,2022-06-29,부산/경남,list.street_list_62bbf55280f06.jpg,24.1,비,98.9,10.5
남성,20대,2022-06-29,부산/경남,list.street_list_62c2a43f7055d.jpg,24.1,비,98.9,10.5
남성,30대,2022-06-29,부산/경남,list.street_list_62c2a4508de14.jpg,24.1,비,98.9,10.5
남성,20대,2022-06-29,홍대/신촌,list.street_list_62bbfaadc4017.jpg,25.1,비,95.5,4.1
남성,10대,2022-06-29,홍대/신촌,list.street_list_62bbfb355ff9c.jpg,25.1,비,95.5,4.1
남성,20대,2022-06-29,홍대/신촌,list.street_list_62bbfc5ae7f18.jpg,25.1,비,95.5,4.1
남성,20대,2022-06-29,홍대/신촌,list.street_list_62c2a4d24198b.jpg,25.1,비,95.5,4.1
남성,10대,2022-06-28,홍대/신촌,list.street_list_62bab1b45d6d3.jpg,26.9,비,81.9,5.8
남성,20대,2022-06-28,홍대/신촌,list.street_list_62bab2427ce71.jpg,26.9,비,81.9,5.8
남성,20대,2022-06-28,홍대/신촌,list.street_list_62c2a61dae722.jpg,26.9,비,81.9,5.8
남성,20대,2022-06-28,홍대/신촌,list.street_list_62bab2fd37c74.jpg,26.9,비,81.9,5.8
남성,20대,2022-06-28,홍대/신촌,list.street_list_62bab3743b7bb.jpg,26.9,비,81.9,5.8
남성,20대,2022-06-28,홍대/신촌,list.street_list_62bab64728f97.jpg,26.9,비,81.9,5.8
남성,20대,2022-06-28,홍대/신촌,list.street_list_62c2a58ba2a0c.jpg,26.9,비,81.9,5.8
남성,20대,2022-06-28,홍대/신촌,list.street_list_62baaa2e9f2d3.jpg,26.9,비,81.9,5.8
남성,20대,2022-06-28,홍대/신촌,list.street_list_62c2a5c7e3154.jpg,26.9,비,81.9,5.8
남성,20대,2022-06-27,홍대/신촌,list.street_list_62b957ed6d9ae.jpg,26.8,비,84.4,2.8
남성,30대,2022-06-27,홍대/신촌,list.street_list_62c2a6c6a2dbc.jpg,26.8,비,84.4,2.8
남성,20대,2022-06-24,신사/압구정,list.street_list_62b5044fe8d31.jpg,22.6,비,90.9,3.5
남성,20대,2022-06-24,신사/압구정,list.street_list_62b504dda7316.jpg,22.6,비,90.9,3.5
남성,20대,2022-06-24,신사/압구정,list.street_list_62b5061b207b8.jpg,22.6,비,90.9,3.5
남성,20대,2022-06-24,신사/압구정,list.street_list_62b50781c40cb.jpg,22.6,비,90.9,3.5
남성,20대,2022-06-24,신사/압구정,list.street_list_62c2a71b97884.jpg,22.6,비,90.9,3.5
남성,20대,2022-06-24,신사/압구정,list.street_list_62b50af644abe.jpg,22.6,비,90.9,3.5
남성,20대,2022-06-24,신사/압구정,list.street_list_62c2a730ec5d7.jpg,22.6,비,90.9,3.5
남성,20대,2022-06-24,신사/압구정,list.street_list_62b50fa0239a8.jpg,22.6,비,90.9,3.5
남성,20대,2022-06-24,신사/압구정,list.street_list_62b50ee84f972.jpg,22.6,비,90.9,3.5
남성,20대,2022-06-23,명동,list.street_list_62b40159875aa.jpg,24.3,비,89.1,2.8
남성,20대,2022-06-23,홍대/신촌,list.street_list_62b403c9e872a.jpg,24.3,비,89.1,2.8
남성,20대,2022-06-23,홍대/신촌,list.street_list_62c2a805c1414.jpg,24.3,비,89.1,2.8
남성,20대,2022-06-23,홍대/신촌,list.street_list_62b3af6f2a144.jpg,24.3,비,89.1,2.8
남성,30대,2022-06-23,홍대/신촌,list.street_list_62b3b03fa917b.jpg,24.3,비,89.1,2.8
남성,20대,2022-06-23,부산/경남,list.street_list_62b3b415af20b.jpg,23.2,비,97.4,6.2
남성,20대,2022-06-23,부산/경남,list.street_list_62b3b563369e5.jpg,23.2,비,97.4,6.2
남성,30대,2022-06-23,부산/경남,list.street_list_62b3b6cb49f1f.jpg,23.2,비,97.4,6.2
남성,20대,2022-06-22,부산/경남,list.street_list_62b27a51e3e6b.jpg,24.7,안개,84.4,4.0
남성,20대,2022-06-22,홍대/신촌,list.street_list_62b27c45de833.jpg,25.9,구름 많음,71.1,2.1
남성,30대,2022-06-22,기타 서울,list.street_list_62b26cf8bf5cf.jpg,25.9,구름 많음,71.1,2.1
남성,20대,2022-06-22,명동,list.street_list_62b271cb734d2.jpg,25.9,구름 많음,71.1,2.1
남성,20대,2022-06-22,신사/압구정,list.street_list_62b273adc58b1.jpg,25.9,구름 많음,71.1,2.1
남성,40대,2022-06-22,신사/압구정,list.street_list_62b276392135d.jpg,25.9,구름 많음,71.1,2.1
남성,20대,2022-06-22,신사/압구정,list.street_list_62b27727a359f.jpg,25.9,구름 많음,71.1,2.1
남성,20대,2022-06-21,홍대/신촌,list.street_list_62b15b7cdcda6.jpg,26.5,구름 많음,72.6,2.0
남성,20대,2022-06-21,홍대/신촌,list.street_list_62b13207c3409.jpg,26.5,구름 많음,72.6,2.0
남성,20대,2022-06-21,홍대/신촌,list.street_list_62b132c78026f.jpg,26.5,구름 많음,72.6,2.0
남성,20대,2022-06-21,홍대/신촌,list.street_list_62b153efb8582.jpg,26.5,구름 많음,72.6,2.0
남성,20대,2022-06-20,신사/압구정,list.street_list_62b0148d7971c.jpg,25.2,구름 많음,76.6,1.3
남성,20대,2022-06-20,신사/압구정,list.street_list_62afe1a9b89af.jpg,25.2,구름 많음,76.6,1.3
남성,20대,2022-06-20,신사/압구정,list.street_list_62afe277417c6.jpg,25.2,구름 많음,76.6,1.3
남성,20대,2022-06-20,신사/압구정,list.street_list_62afe3c88b610.jpg,25.2,구름 많음,76.6,1.3
남성,20대,2022-06-20,신사/압구정,list.street_list_62afe4e1be8a7.jpg,25.2,구름 많음,76.6,1.3
남성,20대,2022-06-17,부산/경남,list.62a815b5d3654_img_full_35.jpg,22.8,안개,82.1,4.8
남성,10대,2022-06-16,홍대/신촌,list.street_list_62afc5024e33f.jpg,20.3,비,78.4,2.3
남성,20대,2022-06-15,홍대/신촌,list.street_list_62a600b64f7a3.jpg,17.5,비,92.4,2.3
남성,20대,2022-06-15,홍대/신촌,list.street_list_62a605be07401.jpg,17.5,비,92.4,2.3
남성,20대,2022-06-14,홍대/신촌,list.street_list_62a31bb0ab560.jpg,21.5,비,56.4,4.2
남성,30대,2022-06-14,신사/압구정,list.street_list_62a325fea3c69.jpg,21.5,비,56.4,4.2
남성,20대,2022-06-14,홍대/신촌,list.street_list_62a321187e210.jpg,21.5,비,56.4,4.2
남성,20대,2022-06-14,신사/압구정,list.street_list_62a5fd95d4af4.jpg,21.5,비,56.4,4.2
남성,20대,2022-06-13,홍대/신촌,list.street_list_62a604061838f.jpg,23.6,안개,68.5,2.6
남성,20대,2022-06-13,부산/경남,list.street_list_62a1c84fba116.jpg,19.4,비,77.6,3.3
남성,20대,2022-06-13,홍대/신촌,list.62a14a1340675_img_full_19.jpg,23.6,안개,68.5,2.6
남성,20대,2022-06-13,기타 서울,list.street_list_62b0146807b16.jpg,23.6,안개,68.5,2.6
남성,20대,2022-06-13,홍대/신촌,list.street_list_62a30dadadcec.jpg,23.6,안개,68.5,2.6
남성,20대,2022-06-13,신사/압구정,list.street_list_62a310965ed4d.jpg,23.6,안개,68.5,2.6
남성,20대,2022-06-13,명동,list.street_list_62a3178874149.jpg,23.6,안개,68.5,2.6
남성,20대,2022-06-13,명동,list.street_list_62a317d699002.jpg,23.6,안개,68.5,2.6
남성,20대,2022-06-10,신사/압구정,list.street_list_62a29106d4d37.jpg,20.9,비,75.8,1.9
남성,20대,2022-06-10,신사/압구정,list.street_list_62a291e28423d.jpg,20.9,비,75.8,1.9
남성,20대,2022-06-10,신사/압구정,list.street_list_62a2cb17a19de.jpg,20.9,비,75.8,1.9
남성,20대,2022-06-10,신사/압구정,list.street_list_62a295f5e9cde.jpg,20.9,비,75.8,1.9
남성,20대,2022-06-09,신사/압구정,list.street_list_62a15ae2326b6.jpg,20.9,비,76.1,1.6
남성,20대,2022-06-09,기타 서울,list.street_list_62a15b793d081.jpg,20.9,비,76.1,1.6
남성,30대,2022-06-09,기타 서울,list.street_list_62a15cf5d2fb2.jpg,20.9,비,76.1,1.6
남성,20대,2022-06-09,홍대/신촌,list.street_list_62a15f25074d7.jpg,20.9,비,76.1,1.6
남성,20대,2022-06-09,기타 서울,list.street_list_62a1664847192.jpg,20.9,비,76.1,1.6
남성,20대,2022-06-08,홍대/신촌,list.street_list_62a01438c99b4.jpg,21.2,맑음,61.6,2.3
남성,20대,2022-06-08,홍대/신촌,list.street_list_62a015025ddff.jpg,21.2,맑음,61.6,2.3
남성,20대,2022-06-08,명동,list.street_list_62a007c9d9d12.jpg,21.2,맑음,61.6,2.3
남성,20대,2022-06-08,홍대/신촌,list.street_list_62a01f623d140.jpg,21.2,맑음,61.6,2.3
남성,20대,2022-06-07,신사/압구정,list.street_list_629c7e59930e0.jpg,20.6,비,54.5,2.7
남성,20대,2022-06-07,신사/압구정,list.street_list_629eca63d3f3b.jpg,20.6,비,54.5,2.7
남성,20대,2022-06-07,홍대/신촌,list.street_list_629ec7283bb8d.jpg,20.6,비,54.5,2.7
남성,20대,2022-06-03,기타 서울,list.street_list_629985dd79f0f.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,기타 서울,list.street_list_62997ee77701f.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,기타 서울,list.street_list_62997bde16188.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,기타 서울,list.street_list_62997a78ea769.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,기타 서울,list.street_list_6299769ea95e9.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,신사/압구정,list.street_list_62996640eb7df.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,신사/압구정,list.street_list_62996766317fc.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,신사/압구정,list.6298d3192d952_img_full_55.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,신사/압구정,list.street_list_62996d0edca86.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,신사/압구정,list.street_list_62996d9c2949f.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-03,신사/압구정,list.street_list_62996e08c968c.jpg,24.5,맑음,62.8,2.0
남성,20대,2022-06-02,홍대/신촌,list.street_list_6298608eb49c8.jpg,21.5,맑음,67.4,2.7
남성,20대,2022-06-02,홍대/신촌,list.street_list_629861139eb64.jpg,21.5,맑음,67.4,2.7
남성,20대,2022-06-02,기타 서울,list.street_list_62986457f359c.jpg,21.5,맑음,67.4,2.7
남성,20대,2022-06-02,신사/압구정,list.street_list_6298466056666.jpg,21.5,맑음,67.4,2.7
남성,20대,2022-06-02,신사/압구정,list.street_list_629847ea7be55.jpg,21.5,맑음,67.4,2.7
남성,20대,2022-06-02,기타 서울,list.street_list_629850dd8175b.jpg,21.5,맑음,67.4,2.7
남성,30대,2022-06-02,홍대/신촌,list.street_list_62985a74b783d.jpg,21.5,맑음,67.4,2.7
남성,20대,2022-05-31,신사/압구정,list.street_list_62957c37aa4d9.jpg,20.7,맑음,42.4,2.5
남성,20대,2022-05-31,홍대/신촌,list.street_list_62949b635c151.jpg,20.7,맑음,42.4,2.5
남성,20대,2022-05-30,홍대/신촌,list.street_list_62943deb53ee0.jpg,20.8,비,71.0,2.5
남성,20대,2022-05-30,홍대/신촌,list.street_list_62943fff6f383.jpg,20.8,비,71.0,2.5
남성,20대,2022-05-30,홍대/신촌,list.street_list_629440c435596.jpg,20.8,비,71.0,2.5
남성,20대,2022-05-30,홍대/신촌,list.street_list_62943a16ac1be.jpg,20.8,비,71.0,2.5
남성,20대,2022-05-30,신사/압구정,list.street_list_62943b7dcdcda.jpg,20.8,비,71.0,2.5
남성,20대,2022-05-30,홍대/신촌,list.street_list_62943d57cd210.jpg,20.8,비,71.0,2.5
남성,20대,2022-05-30,홍대/신촌,list.street_list_6294273585ab2.jpg,20.8,비,71.0,2.5
남성,30대,2022-05-30,홍대/신촌,list.street_list_62942d100281a.jpg,20.8,비,71.0,2.5
남성,20대,2022-05-30,홍대/신촌,list.street_list_62942e5105c40.jpg,20.8,비,71.0,2.5
남성,20대,2022-05-30,홍대/신촌,list.street_list_629448b59b689.jpg,20.8,비,71.0,2.5
남성,20대,2022-05-27,기타 서울,list.street_list_62901e7156096.jpg,20.0,비,62.5,3.3
남성,30대,2022-05-27,기타 서울,list.street_list_629022745a3a3.jpg,20.0,비,62.5,3.3
남성,20대,2022-05-27,기타 서울,list.street_list_629026bc9c47d.jpg,20.0,비,62.5,3.3
남성,20대,2022-05-27,기타 서울,list.street_list_629024c85b010.jpg,20.0,비,62.5,3.3
남성,20대,2022-05-27,기타 서울,list.street_list_629025e2abbaa.jpg,20.0,비,62.5,3.3
남성,20대,2022-05-26,홍대/신촌,list.street_list_628f0bea0a0ca.jpg,18.7,비,59.9,3.7
남성,20대,2022-05-26,홍대/신촌,list.street_list_628f1484f2f61.jpg,18.7,비,59.9,3.7
남성,20대,2022-05-26,홍대/신촌,list.street_list_628ef0f3195ad.jpg,18.7,비,59.9,3.7
남성,20대,2022-05-26,홍대/신촌,list.street_list_628ec72ef0585.jpg,18.7,비,59.9,3.7
남성,30대,2022-05-26,인천/경기,list.street_list_628ecd3d80f3c.jpg,16.5,맑음,68.8,3.6
남성,20대,2022-05-26,명동,list.street_list_628edd05c5e38.jpg,18.7,비,59.9,3.7
남성,20대,2022-05-26,홍대/신촌,list.street_list_628ee53e84ec1.jpg,18.7,비,59.9,3.7
남성,20대,2022-05-26,홍대/신촌,list.street_list_628ee6d8c7050.jpg,18.7,비,59.9,3.7
